x,y,z
0.60294,0,1.22777
0.911131,0.177738,1.97228
0.399778,0,1.18765
0.207775,0.41555,0.768529
0.606668,0.0725151,0
0.809433,0.381134,1.64252
0.025902,0.0518041,1.5084
0.0454085,0,1.30601
0.36486,0.729721,0.648327
0.567336,0.865328,1.36199
0.999962,7.51766e-05,1.36174
0.290666,0.581332,1.3096
0.710349,0,0.747088
0.134319,0.0056225,2
0.366852,0.733704,0.492968
0.138946,0,1.54236
0.991365,0,0.901222
0.995987,0.00802596,1.28633
0.611862,0.776276,1.41982
0.683074,0.633852,1.78014
0.436753,0.659288,2
0.86217,0.27566,1.90061
0.731292,0.537416,1.99008
0.714737,0.570527,0.335176
0.0590498,0,1.96446
0.768389,0,0.765301
0.386709,0.141135,0
0.381518,0.763037,0.884644
0.73425,0.531501,1.75539
0.641003,0.570047,2
0.420904,0.841807,0.812174
0.233015,0.217434,0
0.878494,0.243012,0.18073
0.962263,0.0178452,2
0.844024,0,0.000874554
0.73203,0.535941,1.34866
0.331634,0.284698,0
0.476776,0,0.930588
0.515546,0.968908,0.492507
0.68972,0.484543,2
0.707972,0.584055,0.855804
0.208396,0.416793,1.46553
0.675388,0,0.624812
0.876754,0.246491,0.622893
0.067733,0.135466,1.47514
0.609619,0.780763,1.46495
0.0237132,0.0474265,1.56574
0.736615,0,0.311456
0.495856,0.991713,1.24671
0.443591,0.887181,1.97915
0.679129,0.641741,0.992501
0.154765,0,1.23876
0.317353,0.634707,1.39612
0.475672,0,0.990895
0.538812,0.166933,2
0.150269,0.300539,0.63261
0.889026,0,1.02896
0.48278,0,1.26478
0.741549,0,1.38728
0.921,0.157999,1.46004
0.336423,0.672845,1.72889
0.681659,0.636681,1.46344
0.717856,0.210267,0
0.970941,0.0581188,1.10511
0.138519,0.277037,1.45129
0.535203,0.929594,1.89278
0.22575,0.4515,0.981399
0.674221,0.651559,1.19514
0.417433,0,0.29963
0.951573,0,0.331249
0.735778,0.528443,1.88035
0.164296,0,0.34412
0.315975,0.63195,1.79203
0.679315,0.641369,0.930448
0.939183,0.121635,1.10366
0.414061,0.828123,0.660805
0.00274348,0.00548697,1.83923
0.743427,0.513146,1.16518
0.597291,0.805417,0.951508
0.0638402,0.0744207,0
0.570904,0.821085,0
0.888639,0.222721,1.61674
0.515305,0.969389,1.29364
0.772133,0.455734,1.86659
0.220158,0,0.0418287
0.137644,0.275289,1.14861
0.336255,0.67251,1.192
0.110642,0.221283,1.09462
0.000345141,0.000690281,0.803291
0.730646,0.538707,1.86143
0.546538,0.20086,2
0.594035,0.81193,1.56286
0.184695,0,0.360536
0.151707,0.303415,1.92016
0.460755,0,1.52223
0.509336,0.981329,1.7196
0.165062,0.330124,1.94623
0.881853,0.138722,2
0.15978,0,0.815196
0.20731,0.41462,0.37836
0.749079,0.501842,1.73183
0.361829,0.723658,1.7909
0.508293,0.983413,0.116742
0.450955,0.90191,0.0302533
0.560298,0.879404,1.92423
0.670493,0,1.50011
0.194828,0.389657,0.708654
0.324777,0.649554,0.374842
0.13826,0,0.665288
0.168878,0.337756,1.91703
0.5997,0.8006,0.669376
0.665857,0,0.493259
0.493999,0.987998,0.914075
0.488231,0.669699,0
0.867033,0.265934,0.614917
0.086137,0,1.16074
0.0961996,0.192399,0.0748612
0.408326,0.816652,0.849779
0.448354,0,0.258991
0.991913,0.0161747,1.49317
0.667284,0.665432,1.1622
0.619485,0.76103,1.49919
0.379131,0,1.6832
0.397635,0.79527,0.774962
0.310047,0,0.585994
0.613469,0.401711,0
0.445086,0,0.158559
0.207939,0.415877,0.789609
0.25817,0.51634,0.173388
0.0498913,0,0.527031
0.518042,0.963916,0.186638
0.962412,0,0.956803
0.435636,0.472296,2
0.974133,0,0.265896
0.822118,0.355765,0.482642
0.702025,0.59595,0.803545
0.231459,0.462919,1.83508
0.326862,0,0.749787
0.671784,0.656432,0.155187
0.650264,0.075049,2
0.847997,0,1.23503
0.966563,0.0668749,1.0964
0.0610895,0.122179,0.624091
0.804157,0.375022,2
0.311747,0,1.77292
0.155865,0.31173,0.260051
0.806088,0.387824,1.75826
0.486557,0.973114,0.95807
0.368869,0.000840753,0
0.546656,0.906687,1.90133
0.193675,0,1.48428
0.643052,0.619896,2
0.758249,0.483503,1.77428
0.505024,0.584701,0
0.147925,0.295851,1.60476
0.257735,0,0.994528
0.164127,0.328253,0.294637
0.869557,0.260885,0.801649
0.941092,0.117815,1.21909
0.501964,0.996072,1.18769
0.765823,0.468353,1.94468
0.289069,0,1.42429
0.530676,0.938648,1.1527
0.799712,0.400575,0.677697
0.491238,0.148635,2
0.215065,0,1.73618
0.731012,0,0.631203
0.986514,0.0269711,1.07293
0.318424,0.636849,1.0062
0.280825,0,0.289674
0.938827,0,1.63737
0.992379,0.0152422,1.55877
0.189164,0.378329,0.714756
0.403894,0.807787,0.622003
0.804224,0.391552,1.5191
0.0647029,0.129406,0.877078
0.194541,0.389082,0.265852
0.829714,0,1.37043
0.849276,0.301447,1.62282
0.462597,0.867664,2
0.397472,0.794944,1.02059
0.275209,0.550418,1.87571
0.193549,0,0.464162
0.112801,0.225601,1.5114
0.925603,0.116386,0
0.827426,0.345148,1.10739
0.328235,0.656471,0.689576
0.136218,0.272436,0.608782
0.505424,0.989151,0.0965239
0.820654,0.358692,0.169098
0.688871,0.622258,1.92135
0.374206,0,1.586
0.776713,0,0.95812
0.532507,0,0.859794
0.317138,0.634275,1.0438
0.0999367,0,1.8669
0.401827,0.803654,1.74141
0.0559325,0.111865,1.29354
0.437253,0.874505,0.682377
0.435934,0.871867,0.191165
0.526177,0.759519,0
0.75059,0.47474,2
0.888395,0,0.691897
0.327463,0.174893,0
0.712806,0.574387,0.801342
0.199613,0,0.374787
0.382821,0.765642,0.0120794
0.834152,0.331696,1.1631
0.42732,0.85464,1.02991
0.699711,0.600579,1.70797
0.430346,0,1.79308
0.691011,0.617978,0.601899
0.0140058,0.00852999,0
0.788605,0,1.18497
0.360792,0.721584,1.26624
0.190894,0,0.0665265
0.907004,0.185992,0.69047
0.317933,0.635866,0.0640846
0.382965,0,0.575758
0.826065,0.347869,1.46644
0.415207,0.830413,0.491404
0.655781,0.368026,0
0.872432,0.255136,1.20826
0.678295,0.215438,2
0.2815,0,1.76136
0.972333,0,1.51135
0.851516,0.296967,1.84905
0.420622,0,1.08355
0.54029,0.91942,0.549666
0.618858,0,1.50094
0.935009,0.129981,0.497163
0.35203,0,0.484894
0.372653,0.745306,1.67747
0.455332,0.910664,0.0356896
0.0767502,0,1.35772
0.0104263,0.0208527,1.0102
0.511736,0.976528,0.214852
0.399512,0.799025,1.63483
0.451462,0.84956,0
0.283521,0.567041,1.68541
0.93781,0.12438,1.75403
0.846091,0,1.5139
0.0704848,0.14097,0.79205
0.239508,0,0.722668
0.134937,0.225911,2
0.789105,0,0.488177
0.380913,0.761826,0.581726
0.596893,0.806213,1.30404
0.330096,0.660192,0.517943
0.304823,0,1.68377
0.396718,0.345377,2
0.163483,0.326966,0.304377
0.0714314,0.142863,1.23441
0.410663,0.363702,0
0.466011,0.932023,0.226533
0.826455,0,1.85733
0.00487691,0.00975382,0.692855
0.412132,0.824264,1.59473
0.724172,0.551656,0.0675223
0.402989,0.805978,0.824664
0.0957198,0.19144,0.239526
0.477009,0.954017,1.89881
0.893382,0,1.17317
0.461478,0.922955,0.451227
0.259158,0,1.35046
0.53545,0.557322,2
0.652845,0.585467,0
0.151851,0.303702,1.34807
0.803115,0.39377,0.357621
0.604466,0.791069,0.731177
0.207311,0.414622,0.337819
0.692666,0,0.279298
0.319401,0.638802,1.14684
0.563166,0,1.52496
0.506688,0.986624,1.66181
0.184627,0,0.9637
0.668382,0,0.213735
0.809608,0.380783,1.77678
0.0512165,0.102433,0.37026
0.494742,0.989485,0.813294
0.716729,0,1.03812
0.590509,0.818982,0.537456
0.254245,0,1.7042
0.268654,0.537308,1.80857
0.653271,0.693458,1.93836
0.440788,0.881577,1.3009
0.728418,0.543163,1.92818
0.248951,0,0.301163
0.723018,0.477276,2
0.404987,0.809975,1.03725
0.339292,0.232136,2
0.949198,0.101604,0.0759526
0.649299,0.701401,0.69183
0.0813649,0.16273,1.88519
0.230625,0.461249,0.177015
0.63633,0.727339,1.75896
0.43806,0,0.391879
0.0107208,0.0214416,1.40501
0.347254,0.694508,1.27741
0.445583,0,1.34069
0.526956,0,1.85956
0.156639,0.313279,1.48054
0.860608,0,0.977727
0.849305,0.30139,0.388053
0.44334,0,0.609474
0.352403,0.704805,0.342142
0.132202,0.264403,0.3844
0.172351,0.344702,0.479542
0.277611,0,1.2985
0.200865,0.146658,2
0.716839,0.566321,1.13023
0.377477,0.754954,1.65211
0.107284,0,0.42089
0.127804,0.255609,0.51913
0.38605,0.772101,1.0672
0.117532,0,1.86177
0.815266,0.369467,0.628009
0.548297,0.903405,1.54323
0.32487,0,0.327482
0.479274,0.491727,0
0.357152,0.714304,0.937074
0.398202,0,1.81849
0.071836,0.143672,0.617324
0.00902236,0.0180447,0.812992
0.233047,0,0.469004
0.702932,0.594137,1.71353
0.458344,0,0.383915
0.607342,0.785317,1.12238
0.960848,0.0783037,1.55446
0.312925,0,1.06658
0.535181,0.929639,0.586463
0.0343051,0.0686102,1.83013
0.645933,0.228057,2
0.368745,0.73749,1.47059
0.898482,0,0.0466958
0.244261,0.488521,0.0273857
0.418489,0,0.345042
0.29323,0.58646,0.429153
0.220881,0.441762,0.264178
0.984727,0.0305451,1.02721
0.600092,0.0733452,0
0.519592,0,1.85167
0.709756,0.580488,1.40485
0.046796,0.093592,0.971501
0.654309,0.14371,2
0.879841,0,1.38726
0.19862,0.397241,1.37701
0.732825,0.53435,0.628946
0.0619998,0.124,1.34336
0.716155,0,1.04658
0.576144,0.847712,1.40495
0.0623518,0,0.479202
0.643128,0.713744,0.486499
0.261199,0.522399,1.47468
0.130865,0.200938,2
0.834326,0.159081,2
0.701485,0.59703,0.635878
0.31817,0.63634,0.303521
0.131223,0.262447,1.00522
0.103664,0,0.73385
0.545699,0.908602,1.72651
0.129806,0.259613,1.27097
0.53196,0,1.77791
0.770579,0.458841,0.850544
0.841396,0,0.81996
0.472081,0.944162,0.663506
0.799666,0.400668,0.828736
0.18121,0.362421,1.69187
0.267716,0.535432,0.247715
0.627801,0.744397,0.435856
0.784979,0.26388,2
0.899094,0,0.00860219
0.168203,0.336407,1.27202
0.749487,0.501027,0.916864
0.331141,0.321023,2
0.863979,0.272042,1.72541
0.0405348,0.0810695,1.20219
0.235316,0.470632,0.0369286
0.844,0,0.00721315
0.388989,0.777978,0.419179
0.616535,0,0.941546
0.675255,0.649489,0.146638
0.567289,0.865423,1.62039
0.436922,0,1.97017
0.36205,0.7241,0.702506
0.489411,0.679976,0
0.604845,0.394238,2
0.87853,0.242941,1.30742
0.454824,0,0.511232
0.208742,0.417485,0.992565
0.359038,0,0.463321
0.16191,0.323821,1.94187
0.531633,0.936733,0.464357
0.951678,0.0966433,1.618
0.899389,0,1.31344
0.224169,0,0.336116
0.251149,0.440983,2
0.448341,0.896683,1.34484
0.797669,0.404662,0.902419
0.237057,0,0.638332
0.378013,0.756026,0.858469
0.15443,0.308859,1.30675
0.489468,0.978937,0.402761
0.177901,0.355801,1.83433
0.488528,0.977056,1.67134
0.993381,0,0.403306
0.19924,0.398479,0.759273
0.067384,0,0.440102
0.58684,0.0825932,0
0.750977,0.498047,0.0668682
0.734635,0.53073,1.90964
0.968124,0.0637512,1.87365
0.810416,0,1.54298
0.142324,0.284647,0.822308
0.121464,0.242928,0.310714
0.950691,0,1.63246
0.640622,0.718756,0.247386
0.0171431,0.0342863,1.71296
0.973829,0,1.88055
0.499721,0.999442,1.60454
0.372395,0.74479,1.156
0.35931,0,1.51554
0.286599,0.573197,0.609497
0.532183,0.648113,2
0.514835,0,1.13178
0.696597,0.534893,0
0.214435,0.428869,0.676552
0.379298,0.758595,1.73531
0.522506,0.954987,0.71763
0.458654,0.917308,1.07979
0.625873,0.62882,0
0.361249,0.226624,2
0.681693,0.636615,1.29251
0.821779,0.356443,1.7751
0.342414,0.684829,1.35814
0.608945,0,0.0124141
0.88141,0,0.0206548
0.781347,0,1.782
0.845243,0.309514,1.51673
0.396886,0.241685,2
0.530181,0,1.67111
0.949459,0,0.81164
0.500485,0,0.671725
0.117913,0.235826,1.99336
0.488777,0.977555,0.154597
0.992937,0,0.398401
0.232129,0.464258,0.449572
0.698243,0.603514,1.58784
0.232558,0.465116,1.75012
0.491084,0.982168,0.696204
0.712484,0.575033,0.191278
0.360608,0.721216,1.59425
0.583852,0.328286,0
0.267824,0,0.226458
0.493282,0.414451,0
0.521147,0.957707,0.885533
0.336711,0.673422,0.643395
0.784784,0.430433,0.80682
0.169905,0.339809,1.07467
0.875091,0.249817,0.525298
0.234505,0,1.32273
0.95672,0.0865599,0.563681
0.50562,0.98876,0.00611781
0.970087,0.00774398,2
0.779108,0,1.24382
0.538028,0.923943,0.0608345
0.442121,0.884242,1.24785
0.829545,0,1.78028
0.786916,0.426167,1.12336
0.093785,0,0.150915
0.116767,0.233535,1.29231
0.985927,0,0.389118
0.715113,0.569773,1.55415
0.0897274,0.179455,1.25186
0.401254,0.802508,1.7242
0.962746,0.074508,1.20396
0.196855,0,1.94357
0.731565,0.536869,0.392505
0.516742,0.788572,2
0.885265,0.22947,0.9533
0.251188,0.329755,0
0.0526371,0,0.915702
0.747513,0,0.711699
0.650692,0.49271,0
0.216033,0,1.98214
0.0612241,0.122448,1.45667
0.850371,0.299258,1.31973
0.713737,0,0.41452
0.348559,0.697118,0.732936
0.88359,0.232821,0.821777
0.287942,0.0311907,0
0.467567,0.935133,0.413804
0.508166,0,0.412817
0.142764,0.285528,1.75232
0.137862,0,1.04675
0.560897,0,1.14623
0.0815393,0,0.846933
0.272358,0.544717,0.160371
0.683346,0.633308,0.677477
0.0287531,0,1.81709
0.458422,0.916844,0.799733
0.828801,0.342397,1.63698
0.870687,0,0.137987
0.472092,0.944184,0.786436
0.399769,0.799539,0.863858
0.45485,0.9097,0.787219
0.527226,0.945547,0.241083
0.198463,0,0.401845
0.90286,0.19428,0.277868
0.3631,0.726199,0.577282
0.873959,0.252081,0.424357
0.467119,0.934238,0.189891
0.560496,0,0.890372
0.725981,0.548038,0.147742
0.707994,0,1.25609
0.539444,0.921112,0.0213426
0.598038,0.803923,1.8075
0.916382,0.167236,0.319929
0.304789,0.609578,1.58
0.662752,0.674497,0.915773
0.533274,0,0.685342
0.0587886,0.117577,0.795159
0.195657,0.391315,0.697142
0.460724,0.921449,1.37021
0.622833,0.754334,1.08686
0.871463,0,1.82037
0.495118,0.990236,1.1996
0.51184,0.976321,0.64258
0.120209,0.240418,0.670398
0.307838,0,1.6748
0.908266,0,0.4354
0.0629475,0.125895,1.68868
0.845938,0.308125,0.515227
0.424721,0.849441,0.625785
0.0318574,0.0637147,0.558356
0.54291,0.91418,0.0587766
0.875443,0.249114,0.453286
0.915292,0,0.670568
0.192392,0.331404,0
0.638919,0.184122,2
0.577823,0.844354,0.774153
0.938263,0.123474,0.577787
0.868467,0.263066,0.933957
