x,y,z
0.115655,0.00641263,1.19209e-07
0.131251,0.0448482,0
0.149718,0.0248244,1.19209e-07
0.1398,0.000132659,1.19209e-07
0.134292,0.029933,0
0.153785,0.0473437,0
0.123425,0.0224662,0
0.127594,0.0104367,0
0.147646,0.0388624,0
0.162744,0.0203544,0
0.110898,0.0485178,0
0.179545,0.0184892,0
0.209567,0.0501799,0
0.193545,0.0128319,0
0.188343,0.0405893,0
0.202632,0.0284784,0
0.181772,0.00235305,0
0.166318,0.045137,0
0.218926,0.020994,0
0.169432,0.00757416,1.19209e-07
0.215343,0.0378979,0
0.20444,0.0152021,0
0.18503,0.0544611,1.19209e-07
0.190642,0.0261047,1.19209e-07
0.19922,0.0424435,0
0.213364,0.00481766,0
0.174472,0.0312398,0
0.19773,0.0243179,0
0.192481,0.044503,0
0.211489,0.0338775,1.19209e-07
0.175391,0.00526862,1.19209e-07
0.205749,0.0531922,0
0.183374,0.0159266,1.19209e-07
0.171363,0.0361191,1.19209e-07
0.216373,0.00941002,1.19209e-07
0.177782,0.0497195,0
0.208837,0.0206314,0
0.195697,0.0383866,0
0.187436,0.0113079,1.19209e-07
0.179843,0.0309513,0
0.201399,0.00116044,0
0.220671,0.0472343,0
0.168581,0.023578,0
0.191465,0.0330479,0
0.199888,0.0063237,0
0.212969,0.0434967,1.19209e-07
0.173419,0.0257611,1.19209e-07
0.185934,0.00999118,0
0.205357,0.0346838,0
0.170501,0.0521725,0
0.214751,0.0170714,0
0.203315,0.0225605,0
0.182302,0.0482677,0
0.167433,0.000752253,0
0.218133,0.0294298,1.19209e-07
0.189482,0.0193151,0
0.195021,0.0485351,0
0.178766,0.0392447,0
0.210333,0.0108759,0
0.1678,0.0285717,0
0.21974,0.00342524,1.19209e-07
0.181168,0.0221667,0
0.201145,0.0457969,1.19209e-07
0.207301,0.0408693,1.19209e-07
0.176908,0.0135607,0
0.18781,0.051507,0
0.19678,0.0174156,0
0.172617,0.0138506,0
0.217513,0.0538496,1.19209e-07
0.18477,0.0366109,1.19209e-07
0.206709,0.00815962,0
0.193212,0.00420534,0
0.198566,0.0321821,0
0.175064,0.0415253,1.19209e-07
0.212055,0.0269413,0
0.236348,0.0543977,0
0.258743,0.0144893,0
0.222498,0.00486644,1.19209e-07
0.27485,0.0311558,0
0.244791,0.027008,0
0.249616,0.0438002,0
0.265231,0.00933235,0
0.234708,0.0347359,0
0.230394,0.0178271,0
0.268062,0.05134,0
0.245621,0.0304442,1.19209e-07
0.253434,0.000824588,0
0.269919,0.023114,0
0.225036,0.0459743,1.19209e-07
0.241678,0.0128441,0
0.260557,0.041395,0
0.257291,0.0526279,0
0.238259,0.016637,0
0.273517,0.00654583,0
0.223085,0.0340795,0
0.251695,0.0255848,0
0.243511,0.0426788,0
0.231538,0.00846199,1.19209e-07
0.263728,0.037359,1.19209e-07
0.254895,0.0289436,0
0.248598,0.00225242,1.19209e-07
0.267536,0.0196463,0
0.228214,0.049073,0
0.261904,0.011686,0
0.239509,0.0380382,0
0.227907,0.0211716,0
0.271676,0.0482452,0
0.264748,0.0420572,0
0.233719,0.0249524,0
0.249308,0.00718147,0
0.243619,0.0366438,0
0.276254,0.0161448,1.19209e-07
0.22175,0.0532902,0
0.235475,0.0053436,0
0.258171,0.033133,0
0.253017,0.0494241,0
0.246679,0.0205825,0
0.268582,0.00259696,0
0.230749,0.0276494,0
0.270767,0.0391525,0
0.22564,0.0110652,0
0.259215,0.0222992,1.19209e-07
0.240585,0.0471956,0
0.262635,0.0261387,0
0.233083,0.0448333,0
0.250446,0.035843,0
0.242272,0.00957685,0
0.224407,0.0147924,0
0.274172,0.0546601,0
0.256425,0.00399682,0
0.236774,0.0326265,0
0.254165,0.018552,0
0.247119,0.0507597,1.19209e-07
0.229557,0.00116477,1.19209e-07
0.266478,0.0293975,0
0.272614,0.0136617,0
0.226949,0.0404692,0
0.238832,0.0237158,0
0.260877,0.0456035,1.19209e-07
0.287513,0.00874253,0
0.323604,0.034917,0
0.297999,0.0525796,0
0.309851,0.01455,0
0.293599,0.0257021,0
0.311658,0.0436155,0
0.281839,0.0332217,0
0.328114,0.00556041,0
0.318438,0.0216305,0
0.285649,0.0479464,0
0.303832,0.000238832,0
0.307119,0.0305625,0
0.327514,0.0498263,1.19209e-07
0.278274,0.0195922,0
0.315718,0.0114163,0
0.291106,0.038581,0
0.28329,0.0232038,1.19209e-07
0.319681,0.0458658,0
0.301922,0.0288191,1.19209e-07
0.304581,0.00199139,0
0.325283,0.0178982,0
0.276456,0.0510614,0
0.292465,0.0127302,0
0.316988,0.0411766,0
0.295503,0.0423736,1.19209e-07
0.31346,0.0269925,0
0.280138,0.00485153,0
0.330451,0.0318218,0
0.308275,0.0535747,0
0.300121,0.0171019,0
0.289246,0.0374817,0
0.321942,0.00857577,1.19209e-07
0.331337,0.0246914,0
0.280907,0.0440408,1.19209e-07
0.296589,0.00608187,0
0.313021,0.0344001,0
0.299332,0.035903,0
0.307838,0.00989524,1.19209e-07
0.322342,0.0531566,0
0.289874,0.0148544,0
0.320961,0.00152984,1.19209e-07
0.284329,0.0301154,0
0.305383,0.0473672,1.19209e-07
0.301263,0.0211728,0
0.316579,0.0204159,0
0.29326,0.048838,1.19209e-07
0.325718,0.0395588,1.19209e-07
0.277467,0.0107935,0
0.329125,0.0420785,1.19209e-07
0.282998,0.0267478,1.19209e-07
0.295145,0.0327581,0
0.312266,0.00364917,0
0.310634,0.036847,0
0.297651,0.00712489,0
0.288281,0.0547532,0
0.324416,0.0161423,0
0.302842,0.0455796,1.19209e-07
0.306067,0.0235655,0
0.286175,0.00269165,0
0.319238,0.0281266,0
0.326797,0.0137311,0
0.279686,0.0404219,0
0.314465,0.0509044,0
0.290141,0.0184269,0
0.36853,0.00108737,1.19209e-07
0.350648,0.0399381,0
0.334863,0.0174824,0
0.380878,0.0464415,1.19209e-07
0.374611,0.0237709,0
0.341319,0.0488823,0
0.352676,0.0133433,0
0.363171,0.0293406,0
0.360068,0.0142581,0
0.356807,0.0439857,0
0.377821,0.0346783,0
0.344603,0.00348234,1.19209e-07
0.3361,0.0320541,1.19209e-07
0.386061,0.00896452,0
0.345474,0.0263395,1.19209e-07
0.37224,0.0539464,0
0.343456,0.0372811,0
0.37917,0.00603122,1.19209e-07
0.359087,0.0168517,1.19209e-07
0.360827,0.0423479,1.19209e-07
0.38477,0.0342038,0
0.337735,0.00855385,1.19209e-07
0.34717,0.0530861,0
0.36945,0.0242792,0
0.339995,0.022113,0
0.374404,0.0506943,1.19209e-07
0.354889,0.0294575,0
0.364414,0.0119441,0
0.349087,0.00324242,0
0.367029,0.0382346,0
0.333024,0.0469027,1.19209e-07
0.382602,0.0200997,0
0.351687,0.0191432,0
0.368741,0.0474861,0
0.333507,0.0394328,0
0.380066,0.00179301,0
0.376201,0.0307809,0
0.340812,0.0105144,0
0.363551,0.0211388,0
0.353641,0.0517188,0
0.356122,0.00649073,0
0.359475,0.0365629,0
0.344349,0.0420188,0
0.376794,0.0158585,0
0.335349,0.0250358,0
0.385224,0.0525349,0
0.34674,0.03282,1.19209e-07
0.371456,0.00714874,1.19209e-07
0.357961,0.0361001,0
0.362123,0.00469104,0
0.378276,0.0444608,1.19209e-07
0.342654,0.0150992,0
0.337097,0.0552345,0
0.383576,0.0269566,0
0.370725,0.0314328,1.19209e-07
0.347952,0.0102793,0
0.365669,0.0493079,0
0.354104,0.0224575,0
0.338998,0.0280203,0
0.373121,0.0122512,1.19209e-07
0.349736,0.0453619,0
0.366219,0.0183347,0
0.332039,0.000400884,0
0.382158,0.0408502,0
0.413614,0.0471383,0
0.417169,0.0199805,0
0.433026,0.0307387,1.19209e-07
0.39757,0.011033,0
0.440483,0.00282222,0
0.390267,0.0394081,0
0.402148,0.0226833,0
0.425516,0.0493999,1.19209e-07
0.394361,0.0520285,1.19209e-07
0.430098,0.0242964,0
0.409489,0.00677286,0
0.420197,0.0352828,1.19209e-07
0.388831,0.013857,0
0.435394,0.0431807,0
0.421539,0.0094761,1.19209e-07
0.407303,0.0333681,1.19209e-07
0.391832,0.00044227,0
0.438747,0.0405651,1.19209e-07
0.427107,0.0209985,1.19209e-07
0.403653,0.0509339,0
0.433156,0.0125712,0
0.398808,0.0286946,0
0.415884,0.0461945,0
0.411581,0.0178184,0
0.405587,0.00834391,0
0.424379,0.0311416,0
0.436605,0.0170662,0
0.387465,0.0425212,0
0.395335,0.0271953,0
0.428484,0.0542665,0
0.419183,0.00443022,0
0.40753,0.0373428,0
0.402932,0.00219288,1.19209e-07
0.427644,0.0384782,0
0.439229,0.0241061,0
0.392933,0.0491123,0
0.412396,0.0301739,0
0.414541,0.011803,0
0.399978,0.0193553,1.19209e-07
0.434495,0.048297,0
0.429319,0.00572003,0
0.396253,0.0354626,0
0.417958,0.0533122,0
0.408584,0.0250459,0
0.438016,0.034384,1.19209e-07
0.388072,0.00956347,0
0.404595,0.0446254,0
0.42304,0.0148312,0
0.422408,0.0419989,1.19209e-07
0.40602,0.0157637,0
0.436249,0.00774056,0
0.389815,0.0319928,0
0.430792,0.0367415,0
0.394542,0.00402672,0
0.420819,0.0262582,0
0.410176,0.0552242,0
0.425309,0.000984645,0
0.401075,0.040362,0
0.441395,0.0506401,0
0.391477,0.0216647,1.19209e-07
0.412889,0.0132728,0
0.416719,0.0281827,0
0.431502,0.0186083,0
0.397924,0.0454475,1.19209e-07
0.484451,0.00869629,1.19209e-07
0.451527,0.0350115,0
0.467922,0.0269935,0
0.46969,0.0439871,0
0.443065,0.00494249,0
0.492697,0.0317697,0
0.458553,0.053899,0
0.481629,0.0138599,0
0.462565,0.0302418,0
0.473909,0.00029526,0
0.48918,0.0516145,1.19209e-07
0.453383,0.0175754,0
0.494754,0.0227913,1.19209e-07
0.446528,0.046375,0
0.461771,0.0128295,0
0.478111,0.0413906,0
0.4644,0.00178199,0
0.474866,0.0285403,0
0.487473,0.0198191,0
0.455269,0.0483754,1.19209e-07
0.447812,0.0215513,0
0.495431,0.0479612,0
0.476828,0.0120309,0
0.459685,0.0383647,0
0.480759,0.0522229,0
0.456557,0.0169998,0
0.491615,0.00610159,0
0.444702,0.0340793,0
0.485776,0.0373719,0
0.449543,0.00804048,1.19209e-07
0.471997,0.0258671,0
0.466064,0.0428511,1.19209e-07
0.457884,0.00566488,0
0.482872,0.0330654,0
0.442367,0.0534722,0
0.491777,0.015754,0
0.450506,0.0246356,1.19209e-07
0.483063,0.0416198,1.19209e-07
0.468712,0.036557,1.19209e-07
0.47096,0.00765712,0
0.49353,0.0390167,0
0.445878,0.0109437,1.19209e-07
0.460905,0.0474206,0
0.479564,0.0221251,0
0.488731,0.00322922,0
0.452804,0.0281817,0
0.472793,0.0498844,1.19209e-07
0.463617,0.0205171,1.19209e-07
0.460502,0.0241548,0
0.477319,0.0450569,0
0.447465,0.0403797,1.19209e-07
0.496442,0.0137949,1.19209e-07
0.453941,0.00164057,0
0.486616,0.0295766,0
0.465004,0.0504518,0
0.475673,0.0186119,0
0.467342,0.0103185,0
0.471111,0.0354474,0
0.484834,0.0261367,1.19209e-07
0.448764,0.0445434,0
0.444108,0.0153493,1.19209e-07
0.490733,0.0551765,0
0.479597,0.00402608,0
0.456163,0.0320841,1.19209e-07
0.547824,0.039893,1.19209e-07
0.502748,0.00100457,0
0.511489,0.0462755,1.19209e-07
0.532851,0.0173907,0
0.541791,0.0131059,0
0.504613,0.0291922,1.19209e-07
0.525788,0.0490086,0
0.520488,0.0240086,0
0.530434,0.00365917,0
0.521812,0.0348649,0
0.540023,0.0435642,0
0.507769,0.0143205,1.19209e-07
0.536008,0.0322158,1.19209e-07
0.516595,0.00901096,0
0.499207,0.0540135,0
0.551736,0.0266019,1.19209e-07
0.543354,0.0293648,0
0.505705,0.0116543,1.19209e-07
0.518339,0.0507253,0
0.526966,0.0220768,0
0.50056,0.0380054,0
0.545741,0.00313063,0
0.512783,0.0199013,0
0.534225,0.0466797,1.19209e-07
0.515511,0.0342244,0
0.537739,0.00844729,0
0.49777,0.0245063,0
0.549917,0.0526572,0
0.528691,0.0372345,0
0.523527,0.00560735,0
0.509689,0.0424872,1.19209e-07
0.538845,0.0171013,1.19209e-07
0.501937,0.0185331,0
0.546444,0.0456069,0
0.533029,0.000425232,1.19209e-07
0.513389,0.0407037,1.19209e-07
0.506784,0.0495503,1.19209e-07
0.544442,0.0227489,0
0.517436,0.012107,0
0.526625,0.027653,0
0.548354,0.0100038,0
0.497196,0.031228,0
0.536688,0.0548127,0
0.514803,0.0270354,0
0.52266,0.0445793,1.19209e-07
0.527741,0.0148639,0
0.508821,0.00453584,1.19209e-07
0.539295,0.0357838,0
0.529837,0.0420829,1.19209e-07
0.521328,0.0156623,0
0.508245,0.0365605,0
0.541005,0.00654691,1.19209e-07
0.550675,0.0328778,0
0.499604,0.00695129,0
0.51574,0.0525307,0
0.535121,0.0253566,0
0.511003,0.00187364,0
0.53166,0.0396569,0
0.546988,0.0191635,0
0.503177,0.0474497,1.19209e-07
0.504044,0.0208091,0
0.542512,0.0513747,0
0.524745,0.010603,0
0.519178,0.0307531,0
0.58072,0.00986337,0
0.575113,0.0311138,0
0.559868,0.0262418,0
0.597239,0.0551268,0
0.566653,0.00471527,1.19209e-07
0.588983,0.0375598,1.19209e-07
0.555245,0.0436225,0
0.602798,0.015139,0
0.578582,0.0177572,0
0.58451,0.0456547,0
0.593444,0.00017443,0
0.562513,0.040548,0
0.605693,0.0294428,0
0.553517,0.0124843,1.19209e-07
0.572334,0.0490191,0
0.590773,0.0231447,0
0.604285,0.0110135,0
0.55215,0.0288636,1.19209e-07
0.592496,0.0509286,0
0.570496,0.0220531,0
0.594762,0.0396031,0
0.564731,0.00308807,0
0.577292,0.0476868,0
0.584362,0.0191411,1.19209e-07
0.582126,0.0329726,0
0.573891,0.00856358,0
0.561846,0.0521162,0
0.598154,0.0252902,0
0.587766,0.0067448,0
0.568111,0.0347616,0
0.599997,0.0418147,0
0.557088,0.0170951,0
0.573117,0.0540749,0
0.581315,0.0268551,0
0.560834,0.00874906,1.19209e-07
0.599392,0.0323051,0
0.567571,0.0139855,0
0.586399,0.0440648,1.19209e-07
0.601308,0.00369413,0
0.55782,0.0365121,1.19209e-07
0.569371,0.0308347,0
0.592002,0.0129574,0
0.552785,0.0236272,0
0.60352,0.0498778,1.19209e-07
0.583037,0.0400303,1.19209e-07
0.576311,0.001532,1.19209e-07
0.563776,0.0464063,1.19209e-07
0.596072,0.0181857,0
0.565911,0.0429195,0
0.588034,0.0158382,0
0.601883,0.0361594,1.19209e-07
0.55655,0.00524393,0
0.559126,0.0342166,0
0.596694,0.00730439,1.19209e-07
0.579817,0.0527968,0
0.574841,0.0245393,0
0.578338,0.0383383,1.19209e-07
0.585948,0.00195294,0
0.563442,0.0199835,0
0.593811,0.0471819,0
0.554571,0.0505012,0
0.605946,0.0211025,0
0.570998,0.0118546,0
0.589866,0.0277203,0
0.64864,0.0152299,0
0.617882,0.0551271,0
0.635936,0.0319852,0
0.629768,0.00379755,1.19209e-07
0.620679,0.0356315,1.19209e-07
0.643028,0.010195,0
0.60904,0.0264866,0
0.661243,0.0443211,0
0.613007,0.0301369,1.19209e-07
0.656122,0.00161169,1.19209e-07
0.626353,0.0186166,0
0.645078,0.0503315,0
0.63151,0.0448388,0
0.639489,0.0237718,0
0.614445,0.0129604,1.19209e-07
0.651494,0.0396313,1.19209e-07
0.632765,0.0215483,0
0.637608,0.0465551,0
0.65305,0.0103917,0
0.615962,0.039235,0
0.646623,0.0200126,1.19209e-07
0.624298,0.0497292,0
0.657429,0.0284066,0
0.610551,0.00330169,0
0.650635,0.0529643,0
0.620196,0.0157222,0
0.634495,0.00585152,0
0.628372,0.0334066,0
0.641521,0.0367641,0
0.622875,0.00758799,0
0.659542,0.0244384,0
0.608017,0.0417113,0
0.660313,0.0078958,1.19209e-07
0.610007,0.03774,0
0.643644,0.0426671,1.19209e-07
0.621819,0.0251003,0
0.629965,0.0518302,0
0.637051,0.0170092,0
0.61769,0.00638146,0
0.649269,0.0342182,0
0.652094,0.0208663,0
0.614185,0.0474661,1.19209e-07
0.632073,0.0115256,0
0.640251,0.0385851,0
0.646054,0.00201817,0
0.626562,0.02883,1.19209e-07
0.612544,0.0193051,0
0.655114,0.0484312,1.19209e-07
0.657011,0.0176222,0
0.611795,0.0516767,0
0.625156,0.000139885,0
0.647765,0.0307076,1.19209e-07
0.638816,0.0124903,0
0.633251,0.0407873,1.19209e-07
0.61658,0.0226372,1.19209e-07
0.6544,0.0464296,0
0.641931,0.0274173,0
0.62349,0.0431137,0
0.65851,0.0352765,0
0.607001,0.00869124,0
0.627864,0.0137925,0
0.635713,0.0536477,0
0.649588,0.00457164,0
0.618677,0.0314848,1.19209e-07
0.686218,0.0536107,0
0.694222,0.0139782,0
0.707683,0.031577,0
0.669401,0.0049844,0
0.71258,0.0090394,0
0.667932,0.0352877,0
0.678947,0.0267431,1.19209e-07
0.700002,0.0438454,0
0.702811,0.0225338,0
0.67452,0.0461324,0
0.684056,0.0125661,0
0.689107,0.0411067,0
0.663477,0.0173674,0
0.714676,0.0515153,1.19209e-07
0.675397,0.0304188,0
0.698068,0.000324984,0
0.682207,0.0380452,0
0.691328,0.0116455,1.19209e-07
0.672774,0.0211152,1.19209e-07
0.70515,0.0477957,0
0.677607,0.00198898,1.19209e-07
0.69598,0.0287945,0
0.71372,0.0195363,0
0.662331,0.0484012,0
0.665027,0.00805253,0
0.710405,0.0370385,0
0.681015,0.04301,0
0.701505,0.0257962,1.19209e-07
0.707855,0.00633027,0
0.671255,0.0339145,0
0.687822,0.0169898,0
0.692504,0.0523752,1.19209e-07
0.706161,0.0155637,0
0.668675,0.0529891,0
0.695149,0.0327304,1.19209e-07
0.686589,0.00597651,0
0.699879,0.00750204,0
0.680106,0.036427,1.19209e-07
0.711258,0.0414176,0
0.667165,0.0246753,0
0.664501,0.028247,1.19209e-07
0.715791,0.00323393,0
0.698746,0.049656,0
0.676816,0.0206134,0
0.690021,0.0220808,1.19209e-07
0.685001,0.0470296,0
0.674017,0.0111948,0
0.703719,0.0391553,0
0.713286,0.0293836,1.19209e-07
0.662986,0.00138869,0
0.696808,0.0188081,0
0.67852,0.0502765,1.19209e-07
0.683289,0.0240976,0
0.691777,0.0451596,0
0.671826,0.0403814,0
0.704745,0.0137008,0
0.701931,0.0356573,0
0.681749,0.0100391,1.19209e-07
0.709947,0.0260851,0
0.665943,0.0445662,0
0.6885,0.0320171,0
0.693811,0.00411061,0
0.70875,0.0550163,0
0.670208,0.015123,0
0.752847,0.028065,0
0.735434,0.012997,0
0.765593,0.0234846,0
0.716952,0.0489518,0
0.726002,0.0181637,0
0.758085,0.0449272,0
0.736924,0.0401122,0
0.747103,0.000984762,1.19209e-07
0.763366,0.00988751,0
0.727443,0.0320194,0
0.746112,0.0550005,1.19209e-07
0.741136,0.0260028,0
0.756865,0.0149808,0
0.732867,0.0444134,0
0.768954,0.0356475,0
0.722914,0.00404616,0
0.767136,0.049971,0
0.719133,0.0216842,1.19209e-07
0.733804,0.0303488,0
0.751636,0.0112035,0
0.739609,0.00280071,0
0.748845,0.0381989,1.19209e-07
0.76061,0.0189575,1.19209e-07
0.724671,0.0479679,0
0.761746,0.0338701,0
0.729325,0.00763851,1.19209e-07
0.742703,0.052331,0
0.743626,0.0241461,0
0.730451,0.0157377,1.19209e-07
0.755368,0.0419187,0
0.770712,0.00547081,0
0.720744,0.0369251,1.19209e-07
0.754322,0.00498478,1.19209e-07
0.731039,0.0345144,1.19209e-07
0.719818,0.0143729,0
0.769771,0.0432084,0
0.74308,0.0093509,0
0.744631,0.0314911,0
0.728702,0.0536099,0
0.760965,0.0267482,1.19209e-07
0.749556,0.0176336,1.19209e-07
0.738842,0.0459402,1.19209e-07
0.759506,0.0408609,0
0.723253,0.000828859,0
0.734555,0.0229437,0
0.750528,0.0495223,0
0.766604,0.0128062,1.19209e-07
0.718451,0.0284819,0
0.764279,0.0299354,1.19209e-07
0.717175,0.0105465,0
0.753556,0.0212935,0
0.736385,0.0512832,1.19209e-07
0.738411,0.0201964,0
0.748029,0.0473117,0
0.72492,0.0391158,0
0.757759,0.00212161,1.19209e-07
0.767574,0.0169452,0
0.721938,0.0428344,0
0.731762,0.00622703,1.19209e-07
0.755645,0.0370916,0
0.726576,0.0255781,0
0.762609,0.0531023,0
0.74056,0.0327788,1.19209e-07
0.746422,0.0080372,1.19209e-07
0.81328,0.0406266,1.19209e-07
0.784074,0.0117799,0
0.802328,0.0212922,0
0.797218,0.0456671,1.19209e-07
0.822278,0.00182388,1.19209e-07
0.771753,0.0303417,0
0.788777,0.0204974,0
0.810393,0.0495091,0
0.775175,0.0258021,0
0.819469,0.0434192,0
0.787012,0.0347315,0
0.80684,0.00812975,0
0.818421,0.0171156,0
0.780077,0.0516884,0
0.79162,0.00659475,0
0.800228,0.031402,1.19209e-07
0.823871,0.0281448,0
0.77333,0.000630349,0
0.808423,0.0175114,0
0.790029,0.0508064,0
0.795299,0.0225352,1.19209e-07
0.803834,0.0464996,0
0.781615,0.0385467,0
0.814646,0.0126566,0
0.816663,0.0548664,0
0.779077,0.0148791,0
0.793912,0.0332056,0
0.798773,0.00491832,0
0.785703,0.00900577,0
0.805348,0.0378306,1.19209e-07
0.821502,0.0270688,0
0.777536,0.0417054,1.19209e-07
0.778044,0.0325429,1.19209e-07
0.815675,0.00538388,1.19209e-07
0.794517,0.0155412,0
0.799129,0.0529844,0
0.776069,0.0069477,0
0.820431,0.0354265,0
0.806647,0.0241937,0
0.78517,0.0443564,1.19209e-07
0.790597,0.00275969,0
0.809712,0.0300348,0
0.773973,0.0483658,1.19209e-07
0.825217,0.0193232,1.19209e-07
0.796097,0.040055,1.19209e-07
0.804968,0.0106536,0
0.814248,0.0450826,0
0.782766,0.0221052,1.19209e-07
0.811131,0.000870905,0
0.789434,0.0290323,0
0.771573,0.018786,0
0.82291,0.0501542,0
0.803194,0.0393034,0
0.797493,0.0131578,0
0.812249,0.0235254,0
0.783512,0.0480743,1.19209e-07
0.82008,0.00947295,1.19209e-07
0.774968,0.0367371,0
0.787222,0.0260301,0
0.807925,0.0425043,0
0.800923,0.0137637,0
0.792808,0.0535698,0
0.781118,0.00364735,0
0.817419,0.0336177,0
0.835639,0.0426361,0
0.872347,0.0259367,0
0.855005,0.0362891,0
0.846028,0.00944741,0
0.830169,0.0145213,0
0.874382,0.0517139,0
0.841755,0.0327122,0
0.86159,0.00391445,0
0.876625,0.013601,0
0.825457,0.0385044,0
0.842905,0.023768,0
0.86469,0.0461738,0
0.867376,0.0286334,0
0.837759,0.000653607,0
0.856455,0.0187344,0
0.851046,0.0503574,0
0.863459,0.0223398,1.19209e-07
0.844298,0.0464797,0
0.828286,0.0116455,1.19209e-07
0.878685,0.0396616,0
0.849859,0.0202624,1.19209e-07
0.858185,0.0484062,1.19209e-07
0.836799,0.0297683,0
0.868941,0.00307211,0
0.831674,0.0548531,1.19209e-07
0.87495,0.0155776,0
0.839705,0.00654075,0
