x,y,z
0,0.698535,0.904358
0,0.117296,0.517759
0,0.903396,0.227204
0,0.0591927,0.509057
0,0.962853,0.237064
0,0.28367,0.328556
0,0.639091,0.815028
0,0.216519,0.0221318
0,0.751347,0.727966
0,0.533347,0.405189
0,0.386141,0.919765
0,0.108743,0.470016
0,0.93064,0.991266
0,0.722355,0.0779185
0,0.324205,0.664187
0,0.470815,0.130171
0,0.60004,0.589339
0,0.822942,0.285351
0,0.153119,0.761723
0,0.630713,0.026787
0,0.290956,0.744951
0,0.124638,0.38941
0,0.901023,0.936889
0,0.545905,0.529659
0,0.382144,0.229615
0,0.86864,0.334166
0,0.161366,0.826361
0,0.0277113,0.57428
0,0.94852,0.125971
0,0.733419,0.760307
0,0.319134,0.283708
0,0.441059,0.983542
0,0.567521,0.47041
0,0.807842,0.658689
0,0.232907,0.0878576
0,0.545967,0.839929
0,0.48799,0.357515
0,0.868531,0.0446675
0,0.203207,0.695398
0,0.121735,0.196277
0,0.953182,0.556831
0,0.292354,0.882557
0,0.702134,0.40358
0,0.607755,0.149729
0,0.429895,0.581131
0,0.145063,0.462288
0,0.765752,0.991387
0,0.653577,0.634657
0,0.323108,0.109493
0,0.931258,0.309711
0,0.0169546,0.797783
0,0.172319,0.571235
0,0.84658,0.138361
0,0.39607,0.444177
0,0.561529,0.973789
0,0.654054,0.28223
0,0.309881,0.787287
0,0.878422,0.649274
0,0.104038,0.102524
0,0.453499,0.703467
0,0.591811,0.061052
0,0.243552,0.363155
0,0.782228,0.816334
0,0.740907,0.540687
0,0.331971,0.217575
0,0.00955916,0.897073
0,0.967128,0.38983
0,0.31368,0.0373296
0,0.640493,0.695289
0,0.91883,0.347123
0,0.0108481,0.831464
0,0.587557,0.191005
0,0.411043,0.552918
0,0.755836,0.886358
0,0.163039,0.393803
0,0.550979,0.809693
0,0.488375,0.298866
0,0.849842,0.123825
0,0.189014,0.629729
0,0.714347,0.460416
0,0.266928,0.999005
0,0.120113,0.142014
0,0.979607,0.591538
0,0.903401,0.548194
0,0.0236129,0.191641
0,0.35013,0.887082
0,0.673063,0.394804
0,0.395804,0.348843
0,0.566337,0.832694
0,0.774617,0.0319644
0,0.173231,0.688577
0,0.534111,0.146912
0,0.443577,0.588438
0,0.212502,0.454067
0,0.863519,0.993086
0,0.96238,0.302099
0,0.110851,0.808436
0,0.287742,0.117233
0,0.744594,0.628489
0,0.738421,0.791164
0,0.341776,0.273713
0,0.00768353,0.598252
0,0.946692,0.138412
0,0.232976,0.116821
0,0.795319,0.631184
0,0.567234,0.450448
0,0.454599,0.959627
0,0.398383,0.189676
0,0.560551,0.552622
0,0.176544,0.871049
0,0.866179,0.368858
0,0.891904,0.901921
0,0.0962549,0.437185
0,0.647816,0.0164924
0,0.297035,0.70347
0,0.627211,0.31813
0,0.320242,0.924367
0,0.0211099,0.245049
0,0.927367,0.722562
0,0.763039,0.0464335
0,0.153566,0.530714
0,0.417426,0.434472
0,0.596199,0.83014
0,0.958707,0.488322
0,0.115755,0.754847
0,0.707289,0.575291
0,0.292844,0.0725384
0,0.217092,0.285372
0,0.867478,0.970574
0,0.553683,0.133821
0,0.49338,0.666032
0,0.289896,0.553321
0,0.700606,0.239672
0,0.901129,0.901236
0,0.0546541,0.433777
0,0.152549,0.840081
0,0.801267,0.340427
0,0.522512,0.72583
0,0.447929,0.0188421
0,0.591633,0.486112
0,0.38379,0.977083
0,0.859576,0.578368
0,0.241505,0.156671
0,0.988675,0.0657401
0,0.0898635,0.66781
0,0.670111,0.811808
0,0.368923,0.263173
0,0.950138,0.0274198
0,0.065045,0.745094
0,0.724603,0.829739
0,0.310151,0.319332
0,0.827528,0.548859
0,0.228678,0.227447
0,0.440233,0.894538
0,0.520821,0.434632
0,0.373496,0.564335
0,0.668862,0.181962
0,0.883834,0.971338
0,0.0347531,0.485495
0,0.126287,0.794837
0,0.78299,0.274599
0,0.615329,0.656397
0,0.405336,0.0864328
0,0.607409,0.591114
0,0.496706,0.0761332
0,0.839451,0.262467
0,0.144093,0.988765
0,0.111407,0.483275
0,0.9295,0.77097
0,0.317221,0.642077
0,0.722907,0.166553
0,0.759449,0.720445
0,0.193722,0.249159
0,0.38451,0.82541
0,0.545916,0.417526
0,0.0360927,0.537097
0,0.964716,0.00971007
0,0.285978,0.335484
0,0.631129,0.883365
0,0.356315,0.482615
0,0.743907,0.750721
0,0.89371,0.122896
0,0.0817983,0.574502
0,0.571516,0.271856
0,0.46913,0.969362
0,0.863319,0.672046
0,0.181988,0.165001
0,0.218617,0.835046
0,0.793914,0.413212
0,0.387726,0.0243776
0,0.541668,0.531231
0,0.949152,0.925343
0,0.00948999,0.366696
0,0.291451,0.743112
0,0.628841,0.214384
0,0.06876,0.213379
0,0.900379,0.746294
0,0.726199,0.394231
0,0.355395,0.828598
0,0.17398,0.557532
0,0.849073,0.0569085
0,0.484361,0.365104
0,0.575627,0.876887
0,0.538589,0.147826
0,0.37912,0.638926
0,0.205525,0.444325
0,0.811463,0.803589
0,0.293574,0.105453
0,0.63159,0.587471
0,0.0136079,0.950552
0,0.96246,0.287074
0,0.821654,0.926744
0,0.177142,0.328011
0,0.426105,0.547779
0,0.522633,0.0110084
0,0.905295,0.419031
0,0.0789922,0.833958
0,0.684419,0.746757
0,0.275496,0.231375
0,0.223375,0.628935
0,0.787426,0.164366
0,0.616729,0.79044
0,0.45612,0.490428
0,0.744408,0.260179
0,0.352024,0.980721
0,0.00144474,0.0918654
0,0.945759,0.562787
0,0.622142,0.510879
0,0.465165,0.243977
0,0.782094,0.31988
0,0.242178,0.841947
0,0.36362,0.734017
0,0.745978,0.0101278
0,0.95806,0.918208
0,0.0103932,0.403405
0,0.271618,0.302589
0,0.686523,0.777241
0,0.0704394,0.588271
0,0.90561,0.140809
0,0.522333,0.48582
0,0.428946,0.999841
0,0.1699,0.0705975
0,0.815035,0.672169
0,0.677001,0.655511
0,0.35401,0.131503
0,0.0710179,0.781447
0,0.970344,0.460329
0,0.820739,0.962843
0,0.225463,0.30376
0,0.42944,0.572648
0,0.583095,0.119496
0,0.78311,0.202451
0,0.133841,0.731143
0,0.506344,0.813953
0,0.456371,0.378955
0,0.741924,0.345116
0,0.288236,0.892078
0,0.884749,0.546573
0,0.00827673,0.0397745
0,0.185585,0.424224
0,0.87465,0.821632
0,0.519922,0.0195046
0,0.377706,0.503667
0,0.658113,0.730319
0,0.25909,0.217477
0,0.0841303,0.915544
0,0.901458,0.330431
0,0.0543795,0.100426
0,0.938843,0.577723
0,0.347001,0.775833
0,0.688461,0.437793
0,0.606658,0.980654
0,0.443013,0.260376
0,0.787781,0.158735
0,0.220445,0.676476
0,0.895593,0.116936
0,0.0195188,0.655353
0,0.680622,0.954197
0,0.357014,0.472137
0,0.404286,0.79466
0,0.572824,0.301407
0,0.181422,0.136749
0,0.765776,0.62119
0,0.738077,0.229104
0,0.296541,0.540365
0,0.118683,0.319181
0,0.954774,0.844146
0,0.540355,0.702373
0,0.449399,0.0576743
0,0.874505,0.375059
0,0.206207,0.875624
0,0.609647,0.988818
0,0.456142,0.437548
0,0.837638,0.127676
0,0.139269,0.617259
0,0.713524,0.289398
0,0.335368,0.806163
0,0.11929,0.0958054
0,0.910642,0.65024
0,0.43029,0.730011
0,0.525788,0.0478541
0,0.232894,0.348547
0,0.753438,0.825643
0,0.973475,0.406196
0,0.0476913,0.884426
0,0.681762,0.533102
0,0.266637,0.194416
0,0.056008,0.478688
0,0.982686,0.949188
0,0.691809,0.156383
0,0.34943,0.599052
0,0.767784,0.26371
0,0.200162,0.759582
0,0.605903,0.677784
0,0.471387,0.0673185
0,0.41355,0.930793
0,0.513979,0.407258
0,0.82822,0.507795
0,0.132456,0.235616
0,0.671525,0.858349
0,0.264039,0.342631
0,0.926857,0.0165277
0,0.0892748,0.748375
0,0.178059,0.6627
0,0.854699,0.0815125
0,0.397141,0.253549
0,0.559647,0.776366
0,0.645128,0.487126
0,0.307624,0.941158
0,0.883951,0.582044
0,0.101702,0.177546
0,0.0135671,0.858784
0,0.961882,0.319558
0,0.334657,0.00158154
0,0.746364,0.700446
0,0.582776,0.231871
0,0.459151,0.522109
0,0.791569,0.918056
0,0.244803,0.406648
0,0.731475,0.4042
0,0.323755,0.894407
0,0.961135,0.541462
0,0.0252816,0.206025
0,0.44449,0.368995
0,0.584207,0.835528
0,0.80913,0.0554028
0,0.240387,0.736695
0,0.855623,0.999874
0,0.159029,0.451936
0,0.538292,0.138074
0,0.375176,0.602048
0,0.113335,0.786243
0,0.884402,0.309407
0,0.635149,0.652228
0,0.290171,0.103347
0,0.791456,0.78422
0,0.195018,0.266487
0,0.621468,0.129713
0,0.467424,0.606332
0,0.988954,0.442463
0,0.0316822,0.968362
0,0.373399,0.124769
0,0.708283,0.640327
0,0.426278,0.429342
0,0.52335,0.892958
0,0.153964,0.711492
0,0.823229,0.0242988
0,0.0941215,0.198037
0,0.935869,0.55891
0,0.279604,0.861643
0,0.64413,0.361244
0,0.783881,0.685071
0,0.215615,0.0812155
0,0.532415,0.279495
0,0.377088,0.79555
0,0.938464,0.175413
0,0.0126411,0.567346
0,0.292257,0.471614
0,0.640526,0.995665
0,0.564648,0.536233
0,0.471046,0.219395
0,0.86716,0.41704
0,0.171907,0.88303
0,0.0902598,0.324661
0,0.89558,0.823472
0,0.35432,0.739702
0,0.743513,0.00538849
0,0.939059,0.368689
0,0.0758004,0.843825
0,0.300422,0.189403
0,0.730634,0.548228
0,0.225737,0.42054
0,0.817889,0.902721
0,0.452572,0.705778
0,0.523479,0.0568716
0,0.795076,0.163219
0,0.138552,0.598533
0,0.617654,0.794861
0,0.395304,0.261691
0,0.0435372,0.116099
0,0.881409,0.627724
0,0.663729,0.450667
0,0.363086,0.95101
0,0.267962,0.591804
0,0.702202,0.112192
0,0.0679347,0.467189
0,0.983954,0.75119
0,0.484545,0.177858
0,0.516142,0.665223
0,0.816088,0.276129
0,0.231095,0.996315
0,0.795571,0.526963
0,0.129549,0.0100366
0,0.613501,0.408973
0,0.406956,0.838247
0,0.0432016,0.747809
0,0.921001,0.194251
0,0.627558,0.930815
0,0.330508,0.316298
0,0.4711,0.948888
0,0.575095,0.475864
0,0.778429,0.600596
0,0.249074,0.180036
0,0.721206,0.764948
0,0.323333,0.265899
0,0.937589,0.0678043
0,0.0306905,0.659859
0,0.285006,0.526877
0,0.659008,0.221795
0,0.888669,0.924814
0,0.0910237,0.408943
0,0.534988,0.74469
0,0.386554,0.000428837
0,0.868253,0.317017
0,0.168525,0.874641
0,0.118764,0.606195
0,0.954993,0.147644
0,0.739636,0.949937
0,0.285079,0.466204
0,0.867969,0.637911
0,0.247999,0.11717
0,0.506179,0.301865
0,0.454988,0.751837
0,0.400419,0.191585
0,0.568474,0.530084
0,0.766994,0.392133
0,0.18143,0.930049
0,0.31511,0.707707
0,0.662168,0.0491387
0,0.0201263,0.354224
0,0.931346,0.871832
0,0.694024,0.662344
0,0.271102,0.146352
0,0.0469558,0.798832
0,0.901074,0.463071
0,0.804938,0.946342
0,0.149747,0.306101
0,0.453078,0.613058
0,0.5379,0.102841
0,0.341766,0.920156
0,0.629616,0.357687
0,0.994335,0.501462
0,0.113317,0.0358516
0,0.418555,0.385331
0,0.619997,0.871199
0,0.241429,0.694471
0,0.830191,0.191932
0,0.463712,0.76137
0,0.620091,0.484286
0,0.827609,0.663529
0,0.133636,0.182849
0,0.330113,0.268233
0,0.689274,0.952578
0,0.0981555,0.594663
0,0.919516,0.0769037
0,0.43255,0.00803828
0,0.525303,0.526095
0,0.223095,0.923533
0,0.775678,0.324058
0,0.992673,0.828452
0,0.051113,0.41489
0,0.678765,0.231732
0,0.269164,0.708978
0,0.809269,0.917614
0,0.151372,0.428813
0,0.446435,0.50735
0,0.508989,0.22252
0,0.0216263,0.85555
0,0.882584,0.315282
0,0.28757,0.0299029
0,0.730884,0.690621
0,0.0798563,0.160803
0,0.99035,0.590494
0,0.683763,0.470093
0,0.362081,0.962749
0,0.242925,0.68497
0,0.839725,0.0696463
0,0.410747,0.254846
0,0.587873,0.771888
0,0.302578,0.86377
0,0.694701,0.317338
0,0.93854,0.718955
0,0.0977223,0.00155146
0,0.533632,0.918179
0,0.471374,0.426381
0,0.853739,0.223036
0,0.188877,0.51757
0,0.00909313,0.961977
0,0.908449,0.484973
0,0.331181,0.178369
0,0.65616,0.619152
0,0.433114,0.659245
0,0.618473,0.0870445
0,0.129533,0.27115
0,0.766907,0.776047
0,0.679688,0.706005
0,0.330889,0.0574905
0,0.00533716,0.819257
0,0.912174,0.364425
0,0.16959,0.384366
0,0.754824,0.893586
0,0.58954,0.212429
0,0.385682,0.540901
0,0.950828,0.577082
0,0.105043,0.139366
0,0.725228,0.441814
0,0.297658,0.970219
0,0.228838,0.653281
0,0.848614,0.103953
0,0.525019,0.788893
0,0.441386,0.285595
0,0.790707,0.359342
0,0.232534,0.865603
0,0.464656,0.06245
0,0.620762,0.698375
0,0.344481,0.55576
0,0.738133,0.2116
0,0.942876,0.921333
0,0.0121386,0.404349
0,0.18342,0.126469
0,0.818103,0.620414
0,0.430581,0.938521
0,0.526694,0.45083
0,0.895692,0.105613
0,0.0870861,0.656425
0,0.272281,0.292871
0,0.674068,0.753072
0,0.658013,0.871894
0,0.313277,0.387501
0,0.986481,0.216305
0,0.0914751,0.691654
0,0.842777,0.519113
0,0.23918,0.03303
0,0.624621,0.35925
0,0.408303,0.882151
0,0.153419,0.775709
0,0.781219,0.462621
0,0.471752,0.141347
0,0.550277,0.677934
0,0.267113,0.610253
0,0.692141,0.109806
0,0.0522349,0.312499
0,0.905831,0.949035
0,0.0785253,0.355886
0,0.932371,0.915246
0,0.257618,0.507467
0,0.660791,0.0375686
0,0.836948,0.38346
0,0.133114,0.869503
0,0.420995,0.18974
0,0.506121,0.692873
0,0.776493,0.614739
0,0.188777,0.106923
0,0.477446,0.948731
0,0.599873,0.309594
0,0.972742,0.14312
0,0.0492957,0.658876
0,0.702224,0.798943
0,0.352704,0.465483
0,0.535312,0.0960856
0,0.386335,0.653152
0,0.866885,0.79805
0,0.147837,0.28449
0,0.915037,0.438524
0,0.115189,0.995411
0,0.633137,0.618625
0,0.284093,0.130844
0,0.571916,0.88889
0,0.471811,0.395865
0,0.769048,0.189629
0,0.194646,0.532253
0,0.696138,0.345886
0,0.323258,0.825287
0,0.0518532,0.0581541
0,0.97388,0.723516
0,0.868516,0.417964
0,0.217307,0.887372
0,0.549915,0.69158
0,0.496346,0.00630064
0,0.710655,0.20959
0,0.292656,0.534127
0,0.960274,0.856148
0,0.113998,0.356091
0,0.632778,0.938128
0,0.317572,0.46133
0,0.0211302,0.641174
0,0.923475,0.0945654
0,0.761495,0.612886
0,0.14864,0.151773
0,0.417448,0.808764
0,0.59606,0.264424
0,0.239094,0.726811
0,0.840776,0.240317
0,0.510733,0.933751
0,0.459695,0.337994
0,0.261787,0.812956
0,0.727915,0.405406
0,0.990503,0.529313
0,0.0878949,0.0490758
0,0.172351,0.472402
0,0.803303,0.776636
0,0.403914,0.588586
0,0.571112,0.0732064
0,0.902942,0.252627
0,0.0521163,0.993882
0,0.359372,0.131477
0,0.680355,0.684645
0,0.744616,0.511529
0,0.340684,0.0477724
0,0.965159,0.42505
0,0.0190763,0.825852
0,0.236296,0.334309
0,0.763844,0.917052
0,0.485687,0.729322
0,0.58177,0.243555
0,0.290785,0.984652
0,0.679838,0.296717
0,0.0692375,0.130041
0,0.888802,0.667587
0,0.54799,0.759137
0,0.391926,0.480223
0,0.16337,0.592906
0,0.845969,0.0697629
0,0.594632,0.945194
0,0.443174,0.489556
0,0.231814,0.633149
0,0.807409,0.0941675
0,0.947643,0.60473
0,0.0176688,0.151831
0,0.356783,0.807663
0,0.72215,0.284189
0,0.662778,0.712264
0,0.262051,0.044516
0,0.87839,0.397482
0,0.0798909,0.897869
0,0.837768,0.866871
0,0.172364,0.32837
0,0.513914,0.247975
0,0.420553,0.562271
0,0.219637,0.0940615
0,0.82006,0.681985
0,0.521454,0.302261
0,0.458861,0.778239
0,0.0895788,0.610059
0,0.948191,0.146611
0,0.29725,0.45187
0,0.744328,0.961561
0,0.0413785,0.368928
0,0.888352,0.853513
0,0.343772,0.69561
0,0.670804,0.0501005
0,0.132013,0.910793
0,0.785372,0.392478
0,0.61793,0.539373
0,0.38028,0.206616
0,0.771766,0.104548
0,0.212792,0.586599
0,0.552686,0.94999
0,0.393571,0.2858
0,0.654496,0.445195
0,0.309682,0.804392
0,0.937561,0.637843
0,0.0586611,0.148089
0,0.470133,0.749711
0,0.612437,0.213359
0,0.813834,0.828691
0,0.133044,0.391279
0,0.338349,0.0567337
0,0.748936,0.556625
0,0.107254,0.87772
0,0.921234,0.363384
0,0.477998,0.154219
0,0.511368,0.661423
0,0.771954,0.461105
0,0.181111,0.781267
0,0.937328,0.939313
0,0.0228572,0.308317
0,0.302202,0.60401
0,0.729448,0.117335
0,0.368682,0.40573
0,0.665835,0.870449
0,0.959378,0.198833
0,0.0851853,0.710287
0,0.87352,0.516479
0,0.209074,0.0609064
0,0.387712,0.937497
0,0.587695,0.345754
0,0.856054,0.764408
0,0.19269,0.280459
0,0.388333,0.567076
0,0.578119,0.18669
0,0.650364,0.66041
0,0.353939,0.0924363
0,0.105857,0.975234
0,0.948273,0.455526
0,0.458402,0.421154
0,0.521386,0.930738
0,0.791752,0.00692018
0,0.187423,0.72052
0,0.29902,0.814462
0,0.746599,0.35536
0,0.0147188,0.200596
0,0.9126,0.523163
0,0.724576,0.142023
0,0.354548,0.677927
0,0.901816,0.777042
0,0.0674638,0.462773
0,0.172318,0.948604
0,0.850706,0.311755
0,0.481209,0.110789
0,0.575529,0.610772
0,0.962107,0.0330974
0,0.0145164,0.518581
0,0.6325,0.881505
0,0.29515,0.357728
0,0.205318,0.216205
0,0.809099,0.692999
0,0.537215,0.388005
0,0.382465,0.872179
0,0.0395628,0.633111
0,0.990976,0.111807
0,0.255846,0.448924
0,0.632901,0.942025
0,0.534012,0.258154
0,0.376613,0.783046
0,0.76088,0.60148
0,0.215013,0.167157
0,0.571235,0.703741
0,0.478707,0.048128
0,0.829307,0.411993
0,0.184374,0.896444
0,0.0961694,0.372193
0,0.928135,0.849538
0,0.316019,0.551984
0,0.727176,0.1882
0,0.77989,0.40642
0,0.232138,0.893736
0,0.52422,0.710668
0,0.436819,0.0392109
0,0.0583558,0.358104
0,0.993896,0.871695
0,0.673583,0.200081
0,0.273543,0.554508
0,0.907472,0.11127
0,0.0952604,0.646732
0,0.698761,0.947051
0,0.342307,0.468638
0,0.818751,0.599357
0,0.133022,0.18289
0,0.455234,0.799565
0,0.620393,0.276228
0,0.128493,0.0808654
0,0.787433,0.666278
0,0.615718,0.460333
0,0.379361,0.984239
0,0.658154,0.760381
0,0.345588,0.273615
0,0.040932,0.571552
0,0.877365,0.174968
0,0.220626,0.824362
0,0.82381,0.346162
0,0.465073,0.201055
0,0.517134,0.515866
0,0.944683,0.931306
0,0.0804721,0.412023
0,0.307593,0.731933
0,0.743445,0.00902333
0,0.711665,0.564634
0,0.287941,0.0805651
0,0.117391,0.753618
0,0.964037,0.495336
0,0.491116,0.661799
0,0.55757,0.154714
0,0.204349,0.275466
0,0.86517,0.969824
0,0.141418,0.506766
0,0.753264,0.0415493
0,0.608412,0.836751
0,0.412499,0.382413
