x,y,z
0.612022,-0.331967,0.0285857
0.675496,-0.236756,0.0168454
0.564951,-0.402573,0.0212271
0.51631,-0.475536,0.00634453
0.587763,-0.368355,0.0122043
0.577237,-0.384145,0.0314929
0.505431,-0.491853,0.0161455
0.543164,-0.435255,0.00512937
0.533367,-0.44995,0.0207562
0.545468,-0.431798,0.028262
0.524613,-0.46308,0.0115381
0.502268,-0.496597,0.01817
0.567488,-0.398768,0.00857159
0.868063,0.0520936,0.0360631
0.846706,0.0200584,0.0517145
0.834257,0.00138508,0.0411386
0.878598,0.067898,0.0563512
0.872185,0.0582767,0.0423236
0.842498,0.0137467,0.0566646
0.853718,0.0305771,0.0308128
0.857566,0.03635,0.0462816
0.837336,0.00600371,0.0360842
0.871218,0.0568268,0.0489347
0.85138,0.0270692,0.0586463
0.862482,0.0437225,0.0395306
0.785728,-0.0714083,0.0542534
0.825596,-0.0116069,0.0395176
0.795596,-0.0566057,0.0362901
0.815432,-0.0268522,0.0483671
0.80645,-0.040325,0.0334919
0.801323,-0.0480156,0.0512881
0.824017,-0.0139747,0.0603163
0.790032,-0.0649516,0.0453435
0.783983,-0.0740249,0.0330978
0.829336,-0.00599504,0.0524857
0.800211,-0.0496842,0.0587187
0.816823,-0.0247656,0.0429965
0.751726,-0.122411,0.0572697
0.76779,-0.0983146,0.042129
0.737817,-0.143275,0.0386797
0.780025,-0.0799632,0.0475179
0.75594,-0.11609,0.0440204
0.763067,-0.105399,0.0581596
0.772252,-0.0916222,0.031887
0.745759,-0.131362,0.0528416
0.766388,-0.100419,0.0511489
0.746747,-0.129879,0.0352573
0.777405,-0.0838926,0.0450862
0.739229,-0.141157,0.0601744
0.715183,-0.177226,0.0332417
0.711072,-0.183392,0.048649
0.699569,-0.200646,0.0443142
0.72442,-0.16337,0.0575191
0.70369,-0.194466,0.039051
0.722101,-0.166848,0.052935
0.689824,-0.215264,0.0589437
0.732244,-0.151635,0.0429662
0.713943,-0.179085,0.0606758
0.706792,-0.189811,0.0405154
0.728923,-0.156616,0.037021
0.697437,-0.203844,0.0516086
0.659844,-0.260234,0.0463155
0.674251,-0.238623,0.056271
0.648117,-0.277824,0.0514668
0.686446,-0.220332,0.0362325
0.670235,-0.244647,0.0407968
0.661937,-0.257094,0.0615379
0.654167,-0.26875,0.03839
0.683383,-0.224925,0.0515725
0.652906,-0.270641,0.0581885
0.679266,-0.231101,0.0448551
0.668174,-0.247739,0.0489755
0.665478,-0.251783,0.0342348
0.631021,-0.303468,0.0468223
0.616546,-0.325181,0.0621702
1.27701,0.665511,0.0426466
0.640375,-0.289437,0.0522361
0.638336,-0.292495,0.0377265
0.609185,-0.336223,0.0518289
0.620231,-0.319653,0.0421294
0.625578,-0.311633,0.0570235
0.619188,-0.321218,0.0547683
0.622769,-0.315847,0.0345284
0.611862,-0.332206,0.0465389
0.635131,-0.297303,0.0600423
1.25639,0.634579,0.0574803
1.23919,0.608786,0.0426384
1.27029,0.655429,0.052731
1.22533,0.588002,0.0659948
1.25054,0.625816,0.0430506
1.24421,0.61632,0.0564914
1.23549,0.603231,0.0476359
1.26359,0.645385,0.0613726
1.24107,0.611611,0.062973
1.26084,0.641254,0.0481171
1.26884,0.653253,0.0543515
1.22769,0.591532,0.0453747
1.18442,0.526627,0.0514415
1.21378,0.570672,0.0663212
1.20403,0.556047,0.0422022
1.19559,0.543381,0.0578395
1.22162,0.582425,0.0463099
1.17545,0.513174,0.0607385
1.20887,0.563306,0.0550663
1.19137,0.537059,0.0437758
1.21914,0.578712,0.0594126
1.17743,0.516138,0.039726
1.20765,0.561469,0.051218
1.1864,0.529597,0.0644792
1.14233,0.46349,0.0539296
1.14732,0.470978,0.0389923
1.16205,0.493078,0.0635823
1.13069,0.446033,0.048215
1.11926,0.428896,0.0614976
1.17012,0.505173,0.0504676
1.15531,0.482962,0.0593317
1.13542,0.453131,0.045737
1.12549,0.438237,0.0567194
1.16523,0.49785,0.0434321
1.15183,0.477748,0.0605129
1.1433,0.464948,0.0521223
1.06699,0.35048,0.0604905
1.11624,0.424356,0.0513398
1.10391,0.405871,0.0555537
1.07858,0.36787,0.0409972
1.09193,0.387899,0.0422042
1.08748,0.381225,0.0566835
1.07292,0.359386,0.0472177
1.1107,0.416049,0.0652109
1.09402,0.391023,0.0627454
1.08248,0.373724,0.0493827
1.10517,0.407753,0.0401975
1.07117,0.356748,0.0539872
1.04801,0.32202,0.043597
1.00811,0.262157,0.05856
1.02651,0.289767,0.0479462
1.03023,0.295343,0.0639234
1.04342,0.315134,0.0504825
1.01646,0.274688,0.0609917
0.998922,0.248383,0.0381436
1.05599,0.333986,0.0526596
1.03765,0.306479,0.0569037
1.02082,0.281232,0.0429474
1.05732,0.335986,0.045761
1.00486,0.257285,0.0659843
0.931779,0.147668,0.0537736
0.99313,0.239695,0.0402987
0.953028,0.179542,0.0507268
0.975135,0.212702,0.0594642
0.983404,0.225106,0.0567206
0.940706,0.161059,0.0416989
0.960319,0.190478,0.0653429
0.971417,0.207126,0.0462714
0.964073,0.196109,0.0390536
0.967137,0.200706,0.0518347
0.989548,0.234322,0.0493389
0.945255,0.167883,0.0604831
0.911659,0.117489,0.0544342
0.880305,0.0704579,0.0387058
0.863426,0.0451383,0.0640375
0.926383,0.139575,0.0445613
0.891555,0.087332,0.0554275
0.896766,0.0951486,0.0421004
0.874788,0.0621822,0.0502617
0.917816,0.126724,0.0590433
0.903531,0.105297,0.0630197
0.887312,0.0809678,0.0463411
0.868187,0.0522811,0.0513434
0.916297,0.124445,0.0377654
0.849613,0.0244194,0.0423078
0.783479,-0.0747809,0.0569487
0.832957,-0.000564545,0.0627154
0.801059,-0.0484122,0.0462504
0.792685,-0.0609727,0.0363047
0.84673,0.0200947,0.0512223
0.820119,-0.0198221,0.0480102
0.811078,-0.0333837,0.0596707
0.815739,-0.0263914,0.04045
0.82746,-0.00880986,0.0555022
0.798453,-0.0523208,0.0636747
0.842116,0.0131741,0.0441728
0.712691,-0.180964,0.0509656
0.749356,-0.125966,0.0381218
0.697649,-0.203526,0.0474397
0.768312,-0.0975319,0.0569449
0.735462,-0.146807,0.0538067
0.727379,-0.158931,0.0397318
0.70628,-0.190581,0.0628038
0.76364,-0.10454,0.0430753
0.710292,-0.184563,0.035257
0.760917,-0.108625,0.049638
0.743909,-0.134136,0.0468295
0.729492,-0.155762,0.058701
0.609379,-0.335932,0.0561839
0.673969,-0.239047,0.0482035
0.643635,-0.284547,0.0516489
0.634162,-0.298756,0.0358124
0.599262,-0.351106,0.0419981
0.67851,-0.232235,0.0619714
0.61745,-0.323825,0.0516007
0.657962,-0.263058,0.0378663
0.594435,-0.358347,0.0489006
0.685514,-0.221729,0.0351053
0.628359,-0.307461,0.0443491
0.663407,-0.25489,0.0590678
0.57452,-0.38822,0.0385669
0.534552,-0.448172,0.0428136
0.550985,-0.423522,0.0586367
0.523381,-0.464928,0.0569724
0.561687,-0.40747,0.0448778
0.579767,-0.38035,0.0488828
0.568276,-0.397586,0.0562506
0.504525,-0.493212,0.0444448
0.530279,-0.454582,0.0499364
0.544184,-0.433724,0.0348796
0.873649,0.0604737,0.0610215
0.843534,0.0153017,0.0817506
0.85197,0.0279548,0.0709349
0.86098,0.0414699,0.0862219
0.849907,0.0248602,0.0881088
0.865392,0.0480874,0.0715133
0.88115,0.0717254,0.076832
0.83558,0.00337011,0.0661396
0.872163,0.0582444,0.0884347
0.838475,0.00771266,0.0744455
0.856517,0.0347752,0.0640691
0.853516,0.0302746,0.0782394
0.805824,-0.0412639,0.0889399
0.810491,-0.0342638,0.069235
0.790484,-0.0642744,0.0650551
0.822765,-0.0158522,0.080207
0.827278,-0.00908326,0.0628937
0.78836,-0.0674597,0.0788288
0.81879,-0.0218152,0.0844836
0.798651,-0.0520228,0.0752151
0.791472,-0.0627919,0.0861457
0.819036,-0.021446,0.0726276
0.801316,-0.0480258,0.0625877
0.808974,-0.0365394,0.0768962
0.770169,-0.0947469,0.0900974
0.748206,-0.127691,0.0697249
0.78106,-0.0784108,0.0656067
0.738437,-0.142345,0.0811107
0.774022,-0.0889674,0.0779694
0.74552,-0.13172,0.0639612
0.759809,-0.110287,0.0761522
0.755977,-0.116034,0.0837096
0.766373,-0.100441,0.0626708
0.752589,-0.121117,0.0763613
0.736813,-0.14478,0.0729687
0.777001,-0.0844992,0.0859899
0.72735,-0.158975,0.0686911
0.696089,-0.205867,0.0839433
0.712438,-0.181343,0.0863293
0.707891,-0.188164,0.0746359
0.717849,-0.173226,0.0711584
0.70167,-0.197495,0.088525
0.732153,-0.151771,0.0782388
0.694768,-0.207847,0.062785
0.69092,-0.21362,0.0844357
0.733821,-0.149268,0.0760545
0.720856,-0.168717,0.0803664
0.70543,-0.191855,0.0671379
0.646262,-0.280608,0.0808803
0.684058,-0.223913,0.0654513
0.676616,-0.235076,0.0906219
0.655916,-0.266126,0.0710357
0.679484,-0.230775,0.0820406
0.650874,-0.273689,0.0665087
0.669523,-0.245715,0.075383
0.665338,-0.251993,0.0861393
0.6545,-0.26825,0.0894746
0.681218,-0.228172,0.0729721
0.663737,-0.254394,0.0635204
0.671585,-0.242623,0.0773133
1.27576,0.66364,0.0710257
0.644197,-0.283705,0.0801763
0.631265,-0.303102,0.0714507
0.616332,-0.325502,0.0863529
0.634549,-0.298177,0.0660666
0.610489,-0.334267,0.0814663
0.628248,-0.307628,0.0904368
0.622054,-0.31692,0.077401
0.629926,-0.305111,0.0835566
0.612318,-0.331524,0.0641426
0.640852,-0.288722,0.074418
1.2774,0.666095,0.0918799
1.2383,0.607451,0.0850741
1.25559,0.633391,0.070641
1.26935,0.654018,0.0932078
1.23011,0.595166,0.0754903
1.25065,0.625972,0.0838083
1.24469,0.617041,0.0694768
1.26559,0.648378,0.0793636
1.23092,0.596381,0.0889437
1.25255,0.62883,0.0761622
1.24753,0.621298,0.0918705
1.23363,0.600442,0.0736289
1.26254,0.643814,0.0867258
1.21512,0.572673,0.076545
1.18423,0.526347,0.0917929
1.20021,0.550317,0.0817001
1.19611,0.544165,0.0681796
1.21076,0.566143,0.0723776
1.18851,0.532762,0.0868109
1.22134,0.582005,0.0894971
1.1764,0.514603,0.077613
1.17475,0.512119,0.0827803
1.218,0.577006,0.0702928
1.20708,0.560626,0.0936117
1.19189,0.537833,0.0753843
1.14953,0.474302,0.0921176
1.14417,0.466257,0.0760694
1.12867,0.443008,0.0873107
1.16003,0.490042,0.0728653
1.17142,0.507131,0.0808139
1.11921,0.428821,0.0681346
1.13601,0.454021,0.0895724
1.15811,0.48717,0.0781237
1.16413,0.496195,0.0883404
1.12625,0.439371,0.080092
1.14104,0.461559,0.0828905
1.14863,0.472938,0.069017
1.08356,0.375335,0.0718086
1.09321,0.389821,0.086619
1.10566,0.408485,0.0774168
1.0706,0.355899,0.0893126
1.07915,0.368728,0.0813942
1.0988,0.398207,0.067424
1.06185,0.342781,0.0762318
1.11447,0.421699,0.0916134
1.0742,0.361303,0.0694882
1.11086,0.416297,0.0822541
1.08971,0.384569,0.0751653
1.08756,0.381344,0.093047
1.0386,0.307904,0.068398
1.01768,0.276513,0.0822087
0.998118,0.247177,0.0730852
1.05672,0.335082,0.0933951
1.03118,0.296775,0.0839212
1.02227,0.283409,0.0706618
1.04679,0.320191,0.0800066
1.01188,0.267821,0.0881137
1.03503,0.30254,0.074963
1.02867,0.292998,0.0921977
1.05246,0.328687,0.0819274
1.00938,0.264063,0.0661796
0.94597,0.168955,0.0774982
0.984881,0.227322,0.0915729
0.972144,0.208216,0.0721282
0.961337,0.192006,0.0798549
0.932635,0.148952,0.0894789
0.994102,0.241153,0.07488
0.954512,0.181768,0.0665158
0.980244,0.220366,0.0851312
0.943565,0.165347,0.0846998
0.987015,0.230522,0.0678411
0.958661,0.187991,0.0728754
0.964985,0.197478,0.0873691
0.870744,0.0561166,0.0902463
0.915173,0.12276,0.0750879
0.892931,0.0893958,0.071175
0.895203,0.0928044,0.0846253
0.92556,0.13834,0.0897298
0.859831,0.0397463,0.0762471
0.88089,0.0713346,0.08088
0.910842,0.116263,0.0657171
0.874028,0.0610414,0.0680198
0.921298,0.131947,0.0825094
0.900891,0.101336,0.078214
0.886318,0.0794776,0.0872821
0.824986,-0.0125213,0.0706208
0.811061,-0.0334094,0.0799435
0.795019,-0.0574709,0.0742281
0.847173,0.0207591,0.0895523
0.854874,0.0323116,0.0771831
0.787722,-0.0684179,0.0895853
0.80834,-0.0374893,0.0656269
0.829148,-0.00627807,0.0844555
0.836892,0.00533834,0.0722726
0.802006,-0.0469913,0.0873562
0.780359,-0.0794614,0.0691317
0.852442,0.0286625,0.0825164
0.735633,-0.146551,0.0869742
0.731999,-0.152002,0.0718876
0.712194,-0.18171,0.0809298
0.763604,-0.104595,0.0683594
0.716524,-0.175215,0.0905628
0.756401,-0.115398,0.077879
0.697264,-0.204103,0.0661585
0.774236,-0.088646,0.0823626
0.744197,-0.133705,0.0649913
0.725103,-0.162346,0.0842564
0.703034,-0.19545,0.0746447
0.761829,-0.107257,0.0895209
0.602809,-0.345786,0.0725219
0.684648,-0.223029,0.0874214
0.622268,-0.316597,0.0830254
0.663956,-0.254066,0.0642011
0.638109,-0.292837,0.0684287
0.647608,-0.278588,0.0787403
0.612234,-0.331649,0.0885053
0.676567,-0.23515,0.0740248
0.658556,-0.262166,0.090993
0.628546,-0.307182,0.075511
0.59305,-0.360425,0.0786329
0.678197,-0.232704,0.0675683
0.571069,-0.393396,0.0835361
0.530732,-0.453902,0.0888874
0.550155,-0.424767,0.074246
0.5843,-0.373549,0.0679878
0.518275,-0.472588,0.0722311
0.555375,-0.416938,0.0863248
0.561217,-0.408175,0.0638981
0.510945,-0.483583,0.080701
0.590375,-0.364437,0.0907689
0.862641,0.0439619,0.106993
0.852006,0.0280089,0.0955019
0.838091,0.00713578,0.113154
0.870859,0.056288,0.098023
0.877093,0.0656395,0.119525
0.832972,-0.000541821,0.103684
0.84816,0.0222401,0.110049
0.863279,0.0449182,0.093093
0.844994,0.0174912,0.100909
0.86614,0.0492098,0.115341
0.834997,0.00249557,0.105762
0.880497,0.0707458,0.0972617
0.783505,-0.0747417,0.0948698
0.829339,-0.00599161,0.110583
0.79649,-0.055265,0.114329
0.812855,-0.0307178,0.103785
0.807366,-0.0389505,0.118931
0.801749,-0.0473767,0.0993016
0.821159,-0.018262,0.0935104
0.793766,-0.0593506,0.109054
0.81803,-0.0229549,0.105381
0.797838,-0.0532425,0.0919929
0.786105,-0.070842,0.118057
0.827972,-0.00804178,0.101184
0.770893,-0.0936615,0.105236
0.744132,-0.133802,0.120145
0.760981,-0.108529,0.111136
0.753837,-0.119244,0.0931559
0.747638,-0.128543,0.108351
0.764786,-0.102821,0.0953183
0.737295,-0.144057,0.100097
0.781503,-0.0777464,0.113513
0.762377,-0.106434,0.100324
0.758037,-0.112944,0.115873
0.742639,-0.136041,0.0984486
0.774355,-0.0884672,0.106087
0.692279,-0.211582,0.105425
0.733339,-0.149991,0.120314
0.72069,-0.168965,0.093274
0.706231,-0.190654,0.111477
0.716097,-0.175855,0.108725
0.707286,-0.189071,0.0959761
0.698505,-0.202242,0.114183
0.728134,-0.157799,0.0997567
0.696552,-0.205172,0.0928321
0.723902,-0.164148,0.112745
0.711547,-0.182679,0.118679
0.712151,-0.181774,0.102848
0.671546,-0.242681,0.11289
0.662992,-0.255511,0.097401
0.655515,-0.266728,0.115806
0.681696,-0.227456,0.102729
0.659215,-0.261178,0.107631
0.67308,-0.24038,0.0926405
0.649609,-0.275586,0.102237
0.688234,-0.217648,0.117787
0.664394,-0.253409,0.119678
0.669121,-0.246319,0.100422
0.651134,-0.273299,0.0949896
0.680309,-0.229537,0.108069
0.639246,-0.291131,0.107404
0.610315,-0.334527,0.0935039
0.626712,-0.309932,0.102706
0.61804,-0.32294,0.117459
0.617164,-0.324253,0.103626
0.630102,-0.304847,0.116453
1.2772,0.665799,0.114941
0.643005,-0.285493,0.0980268
0.621914,-0.317129,0.0958424
0.623362,-0.314956,0.110636
0.634817,-0.297775,0.105426
1.28178,0.672668,0.117021
1.24603,0.619045,0.105184
1.24897,0.623452,0.118191
1.23243,0.598644,0.109796
1.26408,0.646124,0.0958628
1.26014,0.640214,0.103367
1.23846,0.607684,0.119701
1.22554,0.588316,0.100941
1.26971,0.654571,0.113865
1.2669,0.650354,0.120797
1.23446,0.601691,0.10311
1.24409,0.616132,0.11215
1.25335,0.630026,0.0986751
1.21923,0.578845,0.0998699
1.17553,0.513292,0.108728
1.20646,0.559683,0.117384
1.19128,0.536921,0.104216
1.19524,0.54286,0.120078
1.20503,0.557542,0.105876
1.18079,0.521182,0.0952536
1.21425,0.571368,0.114563
1.20054,0.550809,0.110907
1.1974,0.546095,0.0991373
1.21539,0.573089,0.102147
1.1837,0.525546,0.115786
1.11955,0.429324,0.0983554
1.17018,0.505271,0.11212
1.15763,0.486443,0.102737
1.13811,0.457158,0.12118
1.15146,0.477191,0.116854
1.14287,0.46431,0.107228
1.13197,0.44796,0.11155
1.16253,0.493798,0.096436
1.12755,0.441332,0.10347
1.16362,0.495427,0.119014
1.14132,0.461982,0.113625
1.14651,0.46976,0.100652
1.08662,0.379923,0.117149
1.09234,0.388516,0.105067
1.07188,0.357814,0.0998442
1.11007,0.4151,0.114479
1.06569,0.348539,0.109266
1.11496,0.422438,0.0954931
1.07757,0.366351,0.103974
1.10212,0.403182,0.119528
1.0612,0.341795,0.10711
1.11123,0.416849,0.116444
1.09956,0.399341,0.0980847
1.08191,0.372868,0.112165
1.05696,0.335436,0.110149
0.999548,0.249322,0.0959145
1.0198,0.279699,0.115206
1.04294,0.314411,0.108079
1.01262,0.268928,0.112751
1.04837,0.322551,0.0977532
1.02619,0.289286,0.102131
1.03522,0.302835,0.121527
1.03912,0.308674,0.114432
1.01443,0.271644,0.100644
1.05245,0.328671,0.103323
1.00361,0.255419,0.120163
0.961164,0.191746,0.0975882
0.971506,0.207259,0.110604
0.941083,0.161625,0.121595
0.986402,0.229603,0.106309
0.95229,0.178436,0.112019
0.978284,0.217425,0.0967392
0.992709,0.239064,0.11594
0.938187,0.15728,0.102276
0.96572,0.19858,0.104073
0.959336,0.189004,0.117116
0.982964,0.224445,0.114899
0.947411,0.171116,0.0954557
0.907578,0.111367,0.11699
0.88,0.0700004,0.105238
0.863473,0.0452094,0.113501
0.923945,0.135917,0.100027
0.920174,0.130262,0.108289
0.871599,0.0573991,0.0935324
0.887524,0.0812859,0.119672
0.898526,0.0977882,0.102647
0.913836,0.120755,0.10714
0.875053,0.0625798,0.114867
0.893832,0.0907483,0.0983928
0.901694,0.102541,0.112176
0.838287,0.007431,0.102828
0.801334,-0.0479992,0.117417
0.787419,-0.0688722,0.0936383
0.855094,0.0326405,0.114355
0.847141,0.0207117,0.100121
0.795831,-0.0562541,0.107378
0.813822,-0.0292669,0.104944
0.821545,-0.0176829,0.119423
0.850044,0.0250666,0.106807
0.780297,-0.0795545,0.119739
0.806219,-0.0406709,0.0977135
0.832642,-0.00103676,0.109984
0.704374,-0.193439,0.097173
0.757765,-0.113353,0.109779
0.733697,-0.149455,0.115083
0.736379,-0.145432,0.0999408
0.755559,-0.116661,0.119539
0.716823,-0.174765,0.105309
0.770342,-0.0944874,0.095936
0.691139,-0.213292,0.110557
0.77367,-0.0894946,0.11691
0.696963,-0.204555,0.102861
0.750189,-0.124716,0.0981527
0.72135,-0.167976,0.108267
0.681363,-0.227956,0.101274
0.59289,-0.360665,0.118835
0.621971,-0.317043,0.0973473
0.665537,-0.251694,0.113648
0.638753,-0.29187,0.106931
0.643144,-0.285284,0.0918933
0.66983,-0.245254,0.116447
0.608088,-0.337868,0.103513
0.648355,-0.277468,0.120756
0.632704,-0.300944,0.0997882
0.675416,-0.236876,0.0971171
0.612158,-0.331763,0.110786
0.520884,-0.468674,0.109086
0.564539,-0.403191,0.0955857
0.586383,-0.370426,0.114677
